company_id,txn_id,date,amount,description,counterparty,predicted_account,approved_account,confidence,review_outcome
sim_contreras_realestate,txn_sim_contreras_realestate_1deb03e46d41488d,2025-01-09,-200.48,MLS Cincinnati ****1701,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_ff08561a76824664,2025-01-10,7627.16,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_5c26b4bf33ad4072,2025-01-10,7948.35,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_f65ec9cc4fbd4b8e,2025-01-10,-319.27,MLS Cincinnati ****4170,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_2e95473b65f24829,2025-01-11,-263.03,DocuSign ****2483,DocuSign,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_d8021d7d3b8145aa,2025-01-11,-100.63,DocuSign ****3395,DocuSign,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_ee4d334c334a44fc,2025-01-16,17433.70,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_e5490be2d47c4ecc,2025-01-17,-85.90,CoreLogic ****4842,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e39ddc6d00534c09,2025-01-17,-239.06,DocuSign ****6008,DocuSign,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e6481da6a2f843e8,2025-01-19,-1837.16,Facebook Ads ****5767,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_360a835dd06c4c4e,2025-01-19,-263.53,CoreLogic ****4913,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_c6196cc23eb24757,2025-01-19,-461.00,DocuSign ****1760,DocuSign,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e0a548b42b374694,2025-01-21,16893.49,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_500a5cb25e1b40a8,2025-01-22,-236.55,DocuSign ****6004,DocuSign,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_4a7e229bc2d940b2,2025-01-22,-76.70,Matterport ****2343,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e956b13e81ff4488,2025-01-22,-393.22,FedEx ****6993,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_4aee9ad459e1471f,2025-01-24,-894.85,Facebook Ads ****2252,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_5340552d06c341a8,2025-01-24,-283.15,MLS Cincinnati ****9842,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_762824908b9d4134,2025-01-25,-295.83,Matterport ****7171,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_2a02d80e43284889,2025-01-27,-411.01,Zillow Premier Agent ****7637,Zillow Premier Agent,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_d03cc61457c44132,2025-01-27,-421.56,MLS Cincinnati ****5314,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_85c44556789449eb,2025-01-28,-1276.83,Facebook Ads ****6918,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_b0328cd1d5c34525,2025-01-29,-97.39,Office Depot ****6971,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_bd7f665ad8744cb5,2025-01-29,-329.40,Vistaprint ****5533,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_5f27b7a893e24d5b,2025-01-30,-448.75,Realtor.com ****9309,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_9a23fd57454149cf,2025-01-30,-254.66,Vistaprint ****6878,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_540dff0d5dee460d,2025-01-31,-126.06,Office Depot ****1600,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_a3723e06222d47a4,2025-02-01,-480.36,CoreLogic ****3762,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_fad586396ec44cbd,2025-02-02,-88.80,CoreLogic ****6432,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_c6c575342da8420c,2025-02-02,-432.89,MLS Cincinnati ****3293,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_439edef175b945f7,2025-02-03,5087.77,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_7caf324431f5411f,2025-02-03,-349.98,Office Depot ****9423,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_307dab524ef24660,2025-02-06,8772.96,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_e9d9ecb86a014054,2025-02-06,-564.72,Facebook Ads ****3639,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_b078c2116d574561,2025-02-07,-887.39,Google Ads ****3949,Google Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_87bfc97bda0841ee,2025-02-08,-1173.81,Facebook Ads ****8723,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_b5ded154e5ed4778,2025-02-10,4836.32,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_36f075a5edb546fd,2025-02-10,-268.51,FedEx ****3406,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_b4cfa1581ce1453d,2025-02-17,9845.99,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_1ebf45777ab846cc,2025-02-18,-662.86,Google Ads ****4315,Google Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_eb6f7cecfc9f4e8c,2025-02-20,4570.07,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_52a3bdd58e8e4667,2025-02-21,12408.22,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_bfcd897eceae426e,2025-02-21,-1386.19,Facebook Ads ****7732,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_0cc3d2ba35804fde,2025-02-22,5644.83,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_9452f15587664e5e,2025-02-22,7573.03,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_45fbc256bc5e4882,2025-02-22,10543.46,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_304263ee20024fff,2025-02-22,-309.69,Dotloop ****1305,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_9ebaf03d79d946de,2025-02-22,-350.07,Matterport ****3450,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_9075e92cae9c42a4,2025-02-25,-1691.92,Google Ads ****3979,Google Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_1192bf4aa3394ba2,2025-02-25,-267.63,FedEx ****3747,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_3943e97ef8844519,2025-02-25,-57.70,Office Depot ****7196,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_9cc19c5baa264f0e,2025-02-25,-109.28,Realtor.com ****1639,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e06a1b8b6f68466b,2025-02-27,-1121.92,Facebook Ads ****6410,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_8e46f335629f472f,2025-03-01,-253.72,Realtor.com ****8844,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_209c205f59b0491b,2025-03-01,-339.33,Vistaprint ****5644,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e478bc7d40124059,2025-03-01,-187.77,FedEx ****8429,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_bcac36be792f45ed,2025-03-03,-264.08,Matterport ****2925,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_859aa7f7e29541b1,2025-03-05,-106.02,DocuSign ****7730,DocuSign,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e7d324327a7048e2,2025-03-08,-1775.85,Facebook Ads ****9489,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_4ea5baf0c5ec4011,2025-03-11,-1262.52,Facebook Ads ****6544,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_9a00bca1654940d5,2025-03-13,-483.17,Dotloop ****1086,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_4b14e5e0255347bc,2025-03-15,-400.04,DocuSign ****7246,DocuSign,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_8b70920d87ff4a8b,2025-03-15,-63.02,CoreLogic ****1618,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e483fac74f77413a,2025-03-17,-550.41,Facebook Ads ****9364,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_51083fe20850428a,2025-03-19,-407.19,Office Depot ****2600,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_2928a250a22245e6,2025-03-20,-122.57,FedEx ****6175,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_bf29a74a45f841e6,2025-03-21,-881.78,Google Ads ****4809,Google Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_cb8df7b0288f40a8,2025-03-21,-114.78,MLS Cincinnati ****1116,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_b24012655dce458e,2025-03-21,-75.63,CoreLogic ****7980,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_6e3bc3777d534f44,2025-03-21,-198.68,Office Depot ****5514,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_9239f10b66324dbb,2025-03-23,28646.42,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_d21482cebc7b4119,2025-03-24,20689.47,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_6f407d19b4ef4bcd,2025-03-24,-135.04,Vistaprint ****3776,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_89e512eac4884d4d,2025-03-25,34250.73,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_6f01a048b00d4656,2025-03-25,-254.17,Matterport ****7065,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_6f13f326672a4b67,2025-03-25,-254.79,Matterport ****6024,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_65d523148fb64d4a,2025-03-26,-80.97,Matterport ****1117,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_158bb1e319674e16,2025-03-26,-392.74,CoreLogic ****7522,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_40140cb9423b4983,2025-03-27,-66.87,Dotloop ****5310,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_313f5d92cbbe4e84,2025-03-27,-272.48,FedEx ****1941,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_0036ae73cf0740ba,2025-03-28,-145.48,Office Depot ****9783,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_700f3cd22727499f,2025-03-29,-383.61,Dotloop ****7770,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_66f50c34cfa8425d,2025-03-31,-1782.50,Google Ads ****2951,Google Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_641a05cfe2964af4,2025-03-31,-1169.89,Facebook Ads ****3650,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_baf8df1ac39445ec,2025-03-31,-467.08,Dotloop ****7564,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_2d0e270d9bae41a9,2025-04-01,-1460.44,Google Ads ****8192,Google Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_e80c25be9f5d4047,2025-04-02,-316.66,Matterport ****1852,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_2e521f8f37ce4355,2025-04-02,-416.05,Realtor.com ****8727,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_dbfc3651a4674dc3,2025-04-04,-159.55,Realtor.com ****9908,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_6f7f69c474bb4333,2025-04-09,-160.13,Matterport ****6703,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_4f6717ac453a495f,2025-04-09,-467.41,Matterport ****8807,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_00c1405d276c4388,2025-04-11,-81.94,Realtor.com ****2285,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_e5fc4f54b5da441c,2025-04-12,14342.14,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_151d6959d68041ff,2025-04-12,-265.46,Dotloop ****2185,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_23998a9fdffd4ab1,2025-04-12,-349.48,Vistaprint ****4115,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_7545ad2c47aa4329,2025-04-14,-69.18,MLS Cincinnati ****6603,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_16c355536b2b423f,2025-04-17,-128.82,CoreLogic ****5408,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_eee9c65a9c064d19,2025-04-18,21962.83,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_87e4fecdf5ea46b0,2025-04-18,-212.69,FedEx ****4281,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_de372afec81e4cc3,2025-04-18,-132.49,MLS Cincinnati ****4187,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_7402b395889540ad,2025-04-18,-174.82,Office Depot ****5501,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_d31bcf2993134e21,2025-04-19,-254.72,Office Depot ****4985,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_191b287f0a43499e,2025-04-21,-298.08,Dotloop ****5277,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_279fd82049984d9e,2025-04-22,-147.46,Realtor.com ****7269,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_f2718a18fa544bba,2025-04-22,-119.84,Vistaprint ****4965,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_ed3afd3d494b4803,2025-04-23,-375.04,Zillow Premier Agent ****2124,Zillow Premier Agent,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_b07db9a0b0214181,2025-04-23,-186.48,MLS Cincinnati ****2917,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_5e2d72c546b64df4,2025-04-23,-29.62,Matterport ****5314,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_23a7068da4ba4bd9,2025-04-27,-1515.37,Facebook Ads ****4767,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_d851e0eff90548fa,2025-04-28,-450.85,DocuSign ****1448,DocuSign,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_b099518569b0456f,2025-04-28,-259.02,FedEx ****1108,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_a298276d11654137,2025-05-01,-481.59,CoreLogic ****8517,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_75e62ff99c814449,2025-05-01,-480.05,Matterport ****8901,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_3e2f776aaca94f2a,2025-05-02,-479.44,Matterport ****9813,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_38423fb8de854791,2025-05-02,-220.90,CoreLogic ****6785,CoreLogic,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_63186614a8a943e1,2025-05-03,-143.82,Office Depot ****8254,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_47fd8d907c26446b,2025-05-03,-1754.50,Facebook Ads ****6833,Facebook Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_8a7e352a3f974f06,2025-05-04,-123.22,MLS Cincinnati ****4322,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_79e2f482c98548b2,2025-05-07,9712.26,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_4493262d80e94937,2025-05-11,2823.87,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_f921a991496b4ba0,2025-05-11,-96.04,Vistaprint ****1159,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_bc5c7a22cfe444f5,2025-05-12,13159.94,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_14951e51723d464e,2025-05-12,-149.85,Matterport ****5413,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_83018cb33fad49b3,2025-05-12,-262.31,Dotloop ****9470,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_b188f38e14024479,2025-05-12,-193.68,MLS Cincinnati ****9363,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_a4875b36efc640d8,2025-05-13,-251.36,MLS Cincinnati ****2577,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_980127e164384248,2025-05-15,6643.11,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_684f25c95f9b44ba,2025-05-16,-292.02,MLS Cincinnati ****1781,MLS Cincinnati,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_99256b8f45f549ee,2025-05-18,-157.82,Dotloop ****3947,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_2adb7068cb3d4f34,2025-05-18,-289.81,Matterport ****5222,Matterport,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_935d369a5dd14a65,2025-05-18,-220.59,Zillow Premier Agent ****6752,Zillow Premier Agent,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_93e9c0ed583c4c33,2025-05-19,-353.01,Realtor.com ****1983,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_45658f93229a4ff6,2025-05-19,-161.10,Office Depot ****3373,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_cbe5ee3aaa824bbc,2025-05-20,-315.85,FedEx ****7631,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_e3d35c88a0264db6,2025-05-21,13072.30,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_dc82e8854c394cba,2025-05-21,5729.46,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_b41a1dd72bd04bdb,2025-05-21,-183.96,Vistaprint ****6914,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_f6d068b656ac449d,2025-05-22,12662.83,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_289f549e46634a45,2025-05-22,-187.97,Office Depot ****4013,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_800f8901bf584ffd,2025-05-22,-125.00,Dotloop ****7099,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_86523fa979604879,2025-05-22,-237.29,Vistaprint ****2284,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_31e9f47c23874547,2025-05-23,6080.99,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_05ed6bae9a784be6,2025-05-24,-431.75,Dotloop ****4212,Dotloop,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_b28d3c06aece46d6,2025-05-24,-174.97,Vistaprint ****8972,Vistaprint,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_975955574cda4230,2025-05-25,3341.64,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_contreras_realestate,txn_sim_contreras_realestate_aa758dfb6b5f4336,2025-05-25,-1968.91,Google Ads ****4744,Google Ads,7000 Advertising,7000 Advertising,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_cd9d826326f84b8b,2025-05-25,-333.69,Office Depot ****9821,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_contreras_realestate,txn_sim_contreras_realestate_ee8d12751c56494b,2025-06-02,-367.39,Realtor.com ****4863,Realtor.com,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_contreras_realestate,txn_sim_contreras_realestate_050654b829f34fc7,2025-06-03,-482.48,FedEx ****4259,FedEx,6600 Shipping & Freight,6600 Shipping & Freight,0.9500,approved
